date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:40:33	200512/200512	---M--	200	added ('OK')	font/ttf	date:Tue,%2020%20Jul%202021%2012:22:58%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.12.0	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.ttf	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
14:40:33	109168/109168	---M--	200	added ('OK')	font/woff	date:Tue,%2020%20Jul%202021%2012:22:58%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.12.0	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.woff	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
14:40:35	301767/301767	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2020%20Jul%202021%2012:22:58%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.12.0	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.svg	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
14:40:35	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:37	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:38	76764/76764	---M--	200	added ('OK')	font/woff2	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:39	90060/90060	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:39	134040/134040	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:41	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:42	747545/747545	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:42	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:42	13276/13276	---M--	200	added ('OK')	font/woff2	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:43	16276/16276	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:43	33736/33736	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:44	144714/144714	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:47	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:50	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:51	78196/78196	---M--	200	added ('OK')	font/woff2	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:55	101652/101652	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:40:59	249/249	---M--	302	error ('Found')	text/html	date:Thu,%2022%20May%202025%2013:41:01%20GMT	http://hartleysmarket.com/wp-content/uploads/2023/11/X9A1397.jpg	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/X9A1397.60.delayed	(from https://hartleysmarket.com/products/)
14:41:01	202744/202744	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:41:04	290/290	---M--	302	error ('Found')	text/html	date:Thu,%2022%20May%202025%2013:41:05%20GMT	http://hartleysmarket.com/wp-content/uploads/2023/10/woman-shopping-vegetables-supermarket_1157-37877.jpg	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/10/woman-shopping-vegetables-supermarket_1157-37877.62.delayed	(from https://hartleysmarket.com/products/)
14:41:05	918991/918991	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.3.1)
14:41:07	224711/224711	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Oct%202023%2014:19:05%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/10/woman-shopping-vegetables-supermarket_1157-37877.jpg	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/10/woman-shopping-vegetables-supermarket_1157-37877.jpg	(from https://hartleysmarket.com/products/)
14:41:08	507899/507899	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2020:01:22%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/11/X9A1397.jpg	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/X9A1397.jpg	(from https://hartleysmarket.com/products/)
14:41:08	38727/38727	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20May%202025%2013:41:10%20GMT	https://hartleysmarket.com/wp-json/wp/v2/pages/5595	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-json/wp/v2/pages/5595.json	(from https://hartleysmarket.com/products/)
14:41:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20May%202025%2013:41:12%20GMT	https://hartleysmarket.com/?p=5595	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/index99d2.html	(from https://hartleysmarket.com/products/)
14:41:11	2129/2129	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20May%202025%2013:41:12%20GMT	https://hartleysmarket.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhartleysmarket.com%2Fproducts%2F	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-json/oembed/1.0/embed0a4f.json	(from https://hartleysmarket.com/products/)
14:41:12	2289/2289	---MC-	200	added ('OK')	text/xml	date:Thu,%2022%20May%202025%2013:41:14%20GMT	https://hartleysmarket.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhartleysmarket.com%2Fproducts%2F&format=xml	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-json/oembed/1.0/embed8840	(from https://hartleysmarket.com/products/)
14:41:17	639137/639137	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2013:47:46%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/11/Dairy-section.png	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/Dairy-section.png	(from https://hartleysmarket.com/products/)
14:41:18	600930/600930	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2013:47:52%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/11/DELI-SECTION.png	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/DELI-SECTION.png	(from https://hartleysmarket.com/products/)
14:41:19	657448/657448	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2013:47:58%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/11/Frozen-Foods%e2%80%8b-section.png	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/Frozen-Foods%e2%80%8b-section.png	(from https://hartleysmarket.com/products/)
14:41:22	655446/655446	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2013:48:06%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/11/Wines-Spirits%e2%80%8b.png	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/Wines-Spirits%e2%80%8b.png	(from https://hartleysmarket.com/products/)
14:41:24	724394/724394	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2013:48:17%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/11/Personal-Care%e2%80%8b.png	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/Personal-Care%e2%80%8b.png	(from https://hartleysmarket.com/products/)
14:41:24	609398/609398	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2013:48:25%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/11/Fresh-Produce%e2%80%8b.png	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/Fresh-Produce%e2%80%8b.png	(from https://hartleysmarket.com/products/)
14:41:26	702557/702557	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2013:48:33%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/11/Household-Items%e2%80%8b.png	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/Household-Items%e2%80%8b.png	(from https://hartleysmarket.com/products/)
14:41:31	741506/741506	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2013:48:42%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/11/Butchery%e2%80%8b.png	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/Butchery%e2%80%8b.png	(from https://hartleysmarket.com/products/)
14:41:33	249/249	---M--	302	error ('Found')	text/html	date:Thu,%2022%20May%202025%2013:41:35%20GMT	http://hartleysmarket.com/wp-content/uploads/2023/10/X9A0444.jpg	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/10/X9A0444.71.delayed	(from https://hartleysmarket.com/about/)
14:41:34	751194/751194	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2013:49:03%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/11/Pet-Food%e2%80%8b.png	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/Pet-Food%e2%80%8b.png	(from https://hartleysmarket.com/products/)
14:41:34	785424/785424	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2013:48:56%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/11/Bakery%e2%80%8b.png	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/Bakery%e2%80%8b.png	(from https://hartleysmarket.com/products/)
14:41:35	249/249	---M--	302	error ('Found')	text/html	date:Thu,%2022%20May%202025%2013:41:38%20GMT	http://hartleysmarket.com/wp-content/uploads/2023/10/X9A0899.jpg	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/10/X9A0899.73.delayed	(from https://hartleysmarket.com/about/)
14:41:37	563546/563546	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2017:37:55%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/10/X9A0444.jpg	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/10/X9A0444.jpg	(from https://hartleysmarket.com/about/)
14:41:39	57912/57912	---M--	200	added ('OK')	text/css	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://hartleysmarket.com/about/)
14:41:39	669/669	---M--	200	added ('OK')	text/css	date:Thu,%2017%20Jun%202021%2008:07:24%20GMT	https://hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://hartleysmarket.com/about/)
14:41:40	594395/594395	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2018:29:10%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/10/X9A0899.jpg	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/10/X9A0899.jpg	(from https://hartleysmarket.com/about/)
14:41:42	31402/31402	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20May%202025%2013:41:42%20GMT	https://hartleysmarket.com/wp-json/wp/v2/pages/239	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-json/wp/v2/pages/239.json	(from https://hartleysmarket.com/about/)
14:41:45	2114/2114	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20May%202025%2013:41:46%20GMT	https://hartleysmarket.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhartleysmarket.com%2Fabout%2F	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-json/oembed/1.0/embed81ad.json	(from https://hartleysmarket.com/about/)
14:41:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20May%202025%2013:41:47%20GMT	https://hartleysmarket.com/?p=239	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/index1639.html	(from https://hartleysmarket.com/about/)
14:41:47	2274/2274	---MC-	200	added ('OK')	text/xml	date:Thu,%2022%20May%202025%2013:41:49%20GMT	https://hartleysmarket.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhartleysmarket.com%2Fabout%2F&format=xml	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-json/oembed/1.0/embed7e14	(from https://hartleysmarket.com/about/)
14:41:51	5520/5520	---M--	200	added ('OK')	application/javascript	date:Sat,%2011%20Nov%202023%2015:47:59%20GMT	https://hartleysmarket.com/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-includes/js/imagesloaded.minbb93.js	(from https://hartleysmarket.com/about/)
14:41:53	275/275	---M--	302	error ('Found')	text/html	date:Thu,%2022%20May%202025%2013:41:55%20GMT	http://hartleysmarket.com/wp-content/uploads/2023/11/closeup-image-office-phone-scaled.jpg	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/closeup-image-office-phone-scaled.7c.delayed	(from https://hartleysmarket.com/contact/)
14:41:54	390247/390247	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Nov%202023%2017:43:18%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/11/Group-16-2.png	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/Group-16-2.png	(from https://hartleysmarket.com/about/)
14:41:58	307045/307045	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Nov%202023%2022:02:59%20GMT	https://hartleysmarket.com/wp-content/uploads/2023/11/closeup-image-office-phone-scaled.jpg	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2023/11/closeup-image-office-phone-scaled.jpg	(from https://hartleysmarket.com/contact/)
14:41:59	19890/19890	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20May%202025%2013:42:00%20GMT	https://hartleysmarket.com/wp-json/wp/v2/pages/5596	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-json/wp/v2/pages/5596.json	(from https://hartleysmarket.com/contact/)
14:42:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20May%202025%2013:42:02%20GMT	https://hartleysmarket.com/?p=5596	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/indexe25f.html	(from https://hartleysmarket.com/contact/)
14:42:01	2124/2124	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20May%202025%2013:42:02%20GMT	https://hartleysmarket.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhartleysmarket.com%2Fcontact%2F	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-json/oembed/1.0/embed0ede.json	(from https://hartleysmarket.com/contact/)
14:42:03	2284/2284	---MC-	200	added ('OK')	text/xml	date:Thu,%2022%20May%202025%2013:42:05%20GMT	https://hartleysmarket.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhartleysmarket.com%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-json/oembed/1.0/embed11a4	(from https://hartleysmarket.com/contact/)
14:42:04	52661384/52661384	---M--	200	added ('OK')	video/quicktime	date:Tue,%2004%20Feb%202025%2022:33:25%20GMT	https://hartleysmarket.com/wp-content/uploads/2025/02/IMG_7431.mov	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/uploads/2025/02/IMG_7431.qt	(from https://hartleysmarket.com/)
14:42:04	57784/57784	---M--	200	added ('OK')	text/css	date:Sat,%2015%20Mar%202025%2010:54:29%20GMT	https://hartleysmarket.com/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-base.min.css?ver=1.9.4.2	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-base.min6256.css	(from https://hartleysmarket.com/contact/)
14:42:05	18833/18833	---M--	200	added ('OK')	application/javascript	date:Tue,%2027%20Sep%202022%2019:48:26%20GMT	https://hartleysmarket.com/wp-includes/js/underscore.min.js?ver=1.13.4	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-includes/js/underscore.mind584.js	(from https://hartleysmarket.com/contact/)
14:42:05	1426/1426	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Sep%202022%2008:22:10%20GMT	https://hartleysmarket.com/wp-includes/js/wp-util.min.js?ver=6.4.5	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-includes/js/wp-util.min75e4.js	(from https://hartleysmarket.com/contact/)
14:42:06	47963/47963	---M--	200	added ('OK')	application/javascript	date:Sat,%2015%20Mar%202025%2010:54:38%20GMT	https://hartleysmarket.com/wp-content/plugins/wpforms-lite/assets/js/frontend/wpforms.min.js?ver=1.9.4.2	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/wpforms-lite/assets/js/frontend/wpforms.min6256.js	(from https://hartleysmarket.com/contact/)
14:42:06	1410/1410	---M--	200	added ('OK')	application/javascript	date:Sat,%2015%20Mar%202025%2010:54:40%20GMT	https://hartleysmarket.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.9.4.2	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min6256.js	(from https://hartleysmarket.com/contact/)
14:42:06	25308/25308	---M--	200	added ('OK')	application/javascript	date:Sat,%2015%20Mar%202025%2010:54:42%20GMT	https://hartleysmarket.com/wp-content/plugins/wpforms-lite/assets/lib/jquery.validate.min.js?ver=1.21.0	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/wpforms-lite/assets/lib/jquery.validate.min3c17.js	(from https://hartleysmarket.com/contact/)
14:42:07	4014/4014	---M--	200	added ('OK')	application/javascript	date:Sat,%2015%20Mar%202025%2010:54:42%20GMT	https://hartleysmarket.com/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.min.js?ver=1.1.2	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.mincfa9.js	(from https://hartleysmarket.com/contact/)
14:42:07	1713/1713	---M--	200	added ('OK')	application/javascript	date:Sat,%2015%20Mar%202025%2010:54:42%20GMT	https://hartleysmarket.com/wp-content/plugins/wpforms-lite/assets/lib/punycode.min.js?ver=1.0.0	C:/My%20Web%20Sites/De%20Messiah%20African%20Market/hartleysmarket.com/wp-content/plugins/wpforms-lite/assets/lib/punycode.min8a54.js	(from https://hartleysmarket.com/contact/)
